Review,Rating,One-word Review,Product Name,Product ID,Sentiment_Score,compound,vader_lexicon_Sentiment
Very very good product based on performance Camera vise little big update needed Battery vise good it will last easily a day with medium use and heavy use its ok Value for money no doubt at all,4,Wonderful,OnePlus 11R,MOBGN3AUFRGVERFB,"{'neg': 0.099, 'neu': 0.609, 'pos': 0.293, 'compound': 0.8497}",0.8497,Positive
This Phone is a perfect piece for performance but camera zooming features not much satisfied. Audio quality and music features are extraordinary. Overall ratings for this Phone I will give 4/5 stars,5,Simply awesome,OnePlus 11R,MOBGN3AUFRGVERFB,"{'neg': 0.09, 'neu': 0.84, 'pos': 0.07, 'compound': -0.165}",-0.165,Negative
Nice product....i like it.... very nice and very easy useful product. Camera performance is very good 👍...and also beautiful designed mobile pic.,5,Great product,OnePlus 11R,MOBGN3AUFRGVERFB,"{'neg': 0.0, 'neu': 0.407, 'pos': 0.593, 'compound': 0.9677}",0.9677,Positive
The carema is good but the wide angle and telephoto lens could have been better. And oneplus should introduce a 3.5mm headphone jack to their device.,4,Worth the money,OnePlus 11R,MOBGN3AUFRGVERFB,"{'neg': 0.0, 'neu': 0.799, 'pos': 0.201, 'compound': 0.7003}",0.7003,Positive
Exllent battery back and Superb camera and totally superb phone 📱,5,Brilliant,OnePlus 11R,MOBGN3AUFRGVERFB,"{'neg': 0.0, 'neu': 0.485, 'pos': 0.515, 'compound': 0.8588}",0.8588,Positive
Battery is not good as per 5000 mah and overall good phone I recommend to buy,5,Awesome,OnePlus 11R,MOBGN3AUFRGVERFB,"{'neg': 0.249, 'neu': 0.621, 'pos': 0.129, 'compound': -0.3208}",-0.3208,Negative
Quality product not expected.. battery issues 😡 An hetting isue....,2,Bad quality,OnePlus 11R,MOBGN3AUFRGVERFB,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
IN MAY 2024 STILL A GOOD DEAL FROM ONEPLUS BEST PRICE WITH ALL THE SPECS... GO FOR IT...,5,Highly recommended,OnePlus 11R,MOBGN3AUFRGVERFB,"{'neg': 0.0, 'neu': 0.637, 'pos': 0.363, 'compound': 0.8613}",0.8613,Positive
Just wow,5,Fabulous!,OnePlus 11R,MOBGN3AUFRGVERFB,"{'neg': 0.0, 'neu': 0.208, 'pos': 0.792, 'compound': 0.5859}",0.5859,Positive
All things is nice but weight is too much ...and Battery backup is not like 5000 mh,4,Good quality product,OnePlus 11R,MOBGN3AUFRGVERFB,"{'neg': 0.136, 'neu': 0.767, 'pos': 0.097, 'compound': -0.1938}",-0.1938,Negative
better than iPhone 14 camera⭐️⭐️⭐️⭐️⭐️ performance⭐️⭐️⭐️⭐️⭐️ gaming⭐️⭐️⭐️⭐️⭐️ battery ⭐️⭐️⭐️⭐️⭐️,5,Brilliant,OnePlus 11R,MOBGN3AUFRGVERFB,"{'neg': 0.0, 'neu': 0.734, 'pos': 0.266, 'compound': 0.4404}",0.4404,Positive
"I really like this phone because it has a long-lasting battery. It can last for hours and days without needing to be recharged. I also like the design and features of the phone, which make it convenient and easy to use.",4,Good quality product,OnePlus 11R,MOBGN3AUFRGVERFB,"{'neg': 0.0, 'neu': 0.805, 'pos': 0.195, 'compound': 0.8169}",0.8169,Positive
Nice phone love 💕💕 one plus,5,Awesome,OnePlus 11R,MOBGN3AUFRGVERFB,"{'neg': 0.0, 'neu': 0.364, 'pos': 0.636, 'compound': 0.7906}",0.7906,Positive
"Could have done better with the camera for low lighting shots, But still a better one in OnePlus models.  Cons: No wide angle for the front camera. No HDR pictures in wide angle or zoomed clicks.",5,Must buy!,OnePlus 11R,MOBGN3AUFRGVERFB,"{'neg': 0.166, 'neu': 0.698, 'pos': 0.135, 'compound': -0.09}",-0.09,Negative
"Phone is good, excellent performance, good enough camera quality...I am using first time phone of one plus and much satisfied..",5,Super!,OnePlus 11R,MOBGN3AUFRGVERFB,"{'neg': 0.0, 'neu': 0.642, 'pos': 0.358, 'compound': 0.8591}",0.8591,Positive
"Very nice mobile, battery backup, display, camera all are good and also haptics are good",5,Great product,OnePlus 11R,MOBGN3AUFRGVERFB,"{'neg': 0.0, 'neu': 0.574, 'pos': 0.426, 'compound': 0.8357}",0.8357,Positive
Battery 🔋 back up is not good.If you want long lasting battery don't go with this phone. Back camera is good but after zooming photo will be blur.and Rear Camera also not very good,3,Fair,OnePlus 11R,MOBGN3AUFRGVERFB,"{'neg': 0.03, 'neu': 0.813, 'pos': 0.157, 'compound': 0.6897}",0.6897,Positive
All things perfectly good performance working specially camera it is excellent image capture. But only battery Draining fast is a problem I have faced for this phone. Please fix this problem OnePlus team 👍🏼,3,Just okay,OnePlus 11R,MOBGN3AUFRGVERFB,"{'neg': 0.165, 'neu': 0.605, 'pos': 0.229, 'compound': 0.1901}",0.1901,Positive
Oneplus 11R is very very good experience at this price range. Camera quality is good.chargeing speed awesone 0--100% just 30 min. But battery quality is not very good. Only 9--10 hours screen on time. Nfc supported. Wifi and network connection is awesome. Screen refresh quality really very very good.  Display ----5* Design ---4* Camera---4* Chargeing---5* Battery ---3* Wifi/Data---5*,3,Fair,OnePlus 11R,MOBGN3AUFRGVERFB,"{'neg': 0.065, 'neu': 0.673, 'pos': 0.262, 'compound': 0.9451}",0.9451,Positive
Night mode photos soft,3,Decent product,OnePlus 11R,MOBGN3AUFRGVERFB,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
"Battery discharging fast, not even in yse",3,Nice,OnePlus 11R,MOBGN3AUFRGVERFB,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
not worth against cost. Xiaomi 10 pro max has better experience.,3,Does the job,OnePlus 11R,MOBGN3AUFRGVERFB,"{'neg': 0.123, 'neu': 0.663, 'pos': 0.214, 'compound': 0.3036}",0.3036,Positive
Power key is verry bed no work,1,Waste of money!,OnePlus 11R,MOBGN3AUFRGVERFB,"{'neg': 0.268, 'neu': 0.732, 'pos': 0.0, 'compound': -0.296}",-0.296,Negative
One of the worst phone in terms of performance. It lags a lot without any response.,1,Did not meet expectations,OnePlus 11R,MOBGN3AUFRGVERFB,"{'neg': 0.337, 'neu': 0.663, 'pos': 0.0, 'compound': -0.765}",-0.765,Negative
This product is awesome desigan,4,Good quality product,OnePlus 11R,MOBGN3AUFRGVERFB,"{'neg': 0.0, 'neu': 0.494, 'pos': 0.506, 'compound': 0.6249}",0.6249,Positive
Very good mobile,5,Brilliant,OnePlus 11R,MOBGN3AUFRGVERFB,"{'neg': 0.0, 'neu': 0.385, 'pos': 0.615, 'compound': 0.4927}",0.4927,Positive
Team if you are purchasing regarding ram then you can buy it. But the battery will drain very soon .,2,Not good,OnePlus 11R,MOBGN3AUFRGVERFB,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
Very Bad Camera Quality ..Also the 10X zoom not effective at all... Very Poor One Plus Quality Deteriration,1,Terrible Product ...Dont Buy...Buy Google Pixel or Samsung,OnePlus 11R,MOBGN3AUFRGVERFB,"{'neg': 0.394, 'neu': 0.606, 'pos': 0.0, 'compound': -0.867}",-0.867,Negative
"OnePlus 11R nice everything is well work charging battery was very fast 👍, but mobile when you use net little longer it started hit Over all very good",4,Wonderful,OnePlus 11R,MOBGN3AUFRGVERFB,"{'neg': 0.0, 'neu': 0.764, 'pos': 0.236, 'compound': 0.7743}",0.7743,Positive
I love this mobile,5,Fabulous!,OnePlus 11R,MOBGN3AUFRGVERFB,"{'neg': 0.0, 'neu': 0.323, 'pos': 0.677, 'compound': 0.6369}",0.6369,Positive
Just like a wow Product 👍,5,Brilliant,OnePlus 11R,MOBGN3AUFRGVERFB,"{'neg': 0.0, 'neu': 0.241, 'pos': 0.759, 'compound': 0.743}",0.743,Positive
Very good mobile,5,Terrific,OnePlus 11R,MOBGN3AUFRGVERFB,"{'neg': 0.0, 'neu': 0.385, 'pos': 0.615, 'compound': 0.4927}",0.4927,Positive
Overall good,5,Highly recommended,OnePlus 11R,MOBGN3AUFRGVERFB,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404,Positive
Good,5,Best in the market!,OnePlus 11R,MOBGN3AUFRGVERFB,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,Positive
Good mobil,5,Just wow!,OnePlus 11R,MOBGN3AUFRGVERFB,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404,Positive
"It's outstanding device, Glad to get it well in time, Design is so fabulous😋✨",5,Must buy!,OnePlus 11R,MOBGN3AUFRGVERFB,"{'neg': 0.0, 'neu': 0.547, 'pos': 0.453, 'compound': 0.8442}",0.8442,Positive
Very very very good,5,Just wow!,OnePlus 11R,MOBGN3AUFRGVERFB,"{'neg': 0.0, 'neu': 0.445, 'pos': 0.555, 'compound': 0.5768}",0.5768,Positive
Nice phone,5,Perfect product!,OnePlus 11R,MOBGN3AUFRGVERFB,"{'neg': 0.0, 'neu': 0.263, 'pos': 0.737, 'compound': 0.4215}",0.4215,Positive
Excellent,5,Best in the market!,OnePlus 11R,MOBGN3AUFRGVERFB,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.5719}",0.5719,Positive
Great experience 🙂🙂,4,Nice product,OnePlus 11R,MOBGN3AUFRGVERFB,"{'neg': 0.0, 'neu': 0.328, 'pos': 0.672, 'compound': 0.6249}",0.6249,Positive
So nice thes phone,5,Super!,OnePlus 11R,MOBGN3AUFRGVERFB,"{'neg': 0.0, 'neu': 0.492, 'pos': 0.508, 'compound': 0.4754}",0.4754,Positive
Within one month my one puls 11r is death because of just rain water lock The one puls show rooms says no warranty coverage because of water lock My motherboard has been death And finnally within one month one puls 11r death This is very very bad So plz don't buy this product Waste of my amount and one puls service centre workers also not response (TNagar branch),1,Worthless,OnePlus 11R,MOBGN3AUFRGVERFB,"{'neg': 0.248, 'neu': 0.729, 'pos': 0.022, 'compound': -0.9634}",-0.9634,Negative
Good quality..,5,Classy product,OnePlus 11R,MOBGN3AUFRGVERFB,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404,Positive
Mobile is awesome,1,Awesome,OnePlus 11R,MOBGN3AUFRGVERFB,"{'neg': 0.0, 'neu': 0.328, 'pos': 0.672, 'compound': 0.6249}",0.6249,Positive
A beast of a Phone,5,Awesome,OnePlus 11R,MOBGN3AUFRGVERFB,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
After two days uses phone so good in every aspect,5,Classy product,OnePlus 11R,MOBGN3AUFRGVERFB,"{'neg': 0.0, 'neu': 0.706, 'pos': 0.294, 'compound': 0.5777}",0.5777,Positive
Nice,4,Very Good,OnePlus 11R,MOBGN3AUFRGVERFB,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4215}",0.4215,Positive
Good prod,4,Very Good,OnePlus 11R,MOBGN3AUFRGVERFB,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404,Positive
"Very fast delivery by Flipkart.nice product. camera, display and design is awesome.Liked it",5,Highly recommended,Realme 12 Pro+,MOBGWH8SR7MRR68W,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
Super! 😍 Good performance... Love it Realme ❤️,5,Mind-blowing purchase,Realme 12 Pro+,MOBGWH8SR7MRR68W,"{'neg': 0.0, 'neu': 0.262, 'pos': 0.738, 'compound': 0.906}",0.906,Positive
Best in class camera (🚨only photography Not for videography🚨),5,Awesome,Realme 12 Pro+,MOBGWH8SR7MRR68W,"{'neg': 0.0, 'neu': 0.656, 'pos': 0.344, 'compound': 0.6369}",0.6369,Positive
#Nice 🔥 #Camera 🔥,4,Delightful,Realme 12 Pro+,MOBGWH8SR7MRR68W,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
Must buy Mobile All features are Excellent 👌👍 Excellent Camera Beautiful Display Excellent Sound Quality Super Backup Ram management and signal Reception good,5,Must buy!,Realme 12 Pro+,MOBGWH8SR7MRR68W,"{'neg': 0.0, 'neu': 0.438, 'pos': 0.562, 'compound': 0.9712}",0.9712,Positive
Good product for normal use with great camera,5,Good choice,Realme 12 Pro+,MOBGWH8SR7MRR68W,"{'neg': 0.0, 'neu': 0.462, 'pos': 0.538, 'compound': 0.7906}",0.7906,Positive
Camera performance was good 😍,4,Delightful,Realme 12 Pro+,MOBGWH8SR7MRR68W,"{'neg': 0.0, 'neu': 0.508, 'pos': 0.492, 'compound': 0.4404}",0.4404,Positive
Great phone at this price.,5,Classy product,Realme 12 Pro+,MOBGWH8SR7MRR68W,"{'neg': 0.0, 'neu': 0.494, 'pos': 0.506, 'compound': 0.6249}",0.6249,Positive
"Nice camera performance, nice battery backup, good processor, thanks realme. Go for it.",5,Fabulous!,Realme 12 Pro+,MOBGWH8SR7MRR68W,"{'neg': 0.0, 'neu': 0.441, 'pos': 0.559, 'compound': 0.886}",0.886,Positive
Bought it as soon as it was launched.. fell in love with it❤️❤️🥰🥰,5,Perfect product!,Realme 12 Pro+,MOBGWH8SR7MRR68W,"{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.6369}",0.6369,Positive
"After a week of usage Camera: Good camera was one of my concern. And it didn't disappoint me. It takes awesome pictures. Selfie cam and also the main cam both do a great job. 120x is just for marketing, at this zoom the object is not visible but again upto 20x zoom, the pictures are great. Display : I don't understand the technicalities. But it's quite impressive Performance : Again no complaints in any department Battery: I use the phone 80% of the day. With my usage it lasts one day. Evenin... READ MORE",5,Just wow!,Realme 12 Pro+,MOBGWH8SR7MRR68W,"{'neg': 0.06, 'neu': 0.758, 'pos': 0.182, 'compound': 0.9164}",0.9164,Positive
Camera is awesome.,4,Good choice,Realme 12 Pro+,MOBGWH8SR7MRR68W,"{'neg': 0.0, 'neu': 0.328, 'pos': 0.672, 'compound': 0.6249}",0.6249,Positive
Good camera,5,Really Nice,Realme 12 Pro+,MOBGWH8SR7MRR68W,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404,Positive
"Premium phone, premium performance.great camera and battery backup and some smart function are hurting also",5,Wonderful,Realme 12 Pro+,MOBGWH8SR7MRR68W,"{'neg': 0.147, 'neu': 0.707, 'pos': 0.147, 'compound': 0.0}",0.0,Neutral
Not less than any DSLR photos. Overall worth it.,4,Delightful,Realme 12 Pro+,MOBGWH8SR7MRR68W,"{'neg': 0.0, 'neu': 0.808, 'pos': 0.192, 'compound': 0.2263}",0.2263,Positive
Portrait shorts are awsmmmm.,5,Terrific purchase,Realme 12 Pro+,MOBGWH8SR7MRR68W,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
Nice phone camera good Camera shaking in zooming Improvement in battery Heating issue,4,Value-for-money,Realme 12 Pro+,MOBGWH8SR7MRR68W,"{'neg': 0.088, 'neu': 0.464, 'pos': 0.448, 'compound': 0.7906}",0.7906,Positive
Camera like dslr❣️,5,Must buy!,Realme 12 Pro+,MOBGWH8SR7MRR68W,"{'neg': 0.0, 'neu': 0.444, 'pos': 0.556, 'compound': 0.3612}",0.3612,Positive
Great pic quality and amazing portrait shoot,5,Must buy!,Realme 12 Pro+,MOBGWH8SR7MRR68W,"{'neg': 0.168, 'neu': 0.28, 'pos': 0.552, 'compound': 0.7579}",0.7579,Positive
Excellent 👌👌,4,Very Good,Realme 12 Pro+,MOBGWH8SR7MRR68W,"{'neg': 0.0, 'neu': 0.213, 'pos': 0.787, 'compound': 0.5719}",0.5719,Positive
All r good Zoom camera must be improve need,5,Mind-blowing purchase,Realme 12 Pro+,MOBGWH8SR7MRR68W,"{'neg': 0.0, 'neu': 0.508, 'pos': 0.492, 'compound': 0.7003}",0.7003,Positive
After 15 days of use in this price range the camera is best compared with cannon 3000d dsrl,5,Wonderful,Realme 12 Pro+,MOBGWH8SR7MRR68W,"{'neg': 0.0, 'neu': 0.802, 'pos': 0.198, 'compound': 0.6369}",0.6369,Positive
Very nice,5,Great product,Realme 12 Pro+,MOBGWH8SR7MRR68W,"{'neg': 0.0, 'neu': 0.244, 'pos': 0.756, 'compound': 0.4754}",0.4754,Positive
Camera is very good 5 out of 5 Display 5 out of 5 Performance 5 out of 3 Processor 5 out of 3,5,Terrific,Realme 12 Pro+,MOBGWH8SR7MRR68W,"{'neg': 0.0, 'neu': 0.814, 'pos': 0.186, 'compound': 0.4927}",0.4927,Positive
"The camera quality of this phone is just mind-blowing. The only drawback of this phone is the processor. If you are not a hordcore gamer and need a phone for good photos, then just go for it.",5,Fabulous!,Realme 12 Pro+,MOBGWH8SR7MRR68W,"{'neg': 0.0, 'neu': 0.921, 'pos': 0.079, 'compound': 0.4404}",0.4404,Positive
Super mobile 🥰,5,Awesome,Realme 12 Pro+,MOBGWH8SR7MRR68W,"{'neg': 0.0, 'neu': 0.204, 'pos': 0.796, 'compound': 0.5994}",0.5994,Positive
"The camera is amazing, especially for 3X photos.",5,Terrific,Realme 12 Pro+,MOBGWH8SR7MRR68W,"{'neg': 0.0, 'neu': 0.648, 'pos': 0.352, 'compound': 0.5859}",0.5859,Positive
Fantastic product and really loved it. Starting using it now and will come to know the experience but its definitely a good product at this price.,5,Mind-blowing purchase,Realme 12 Pro+,MOBGWH8SR7MRR68W,"{'neg': 0.0, 'neu': 0.631, 'pos': 0.369, 'compound': 0.9061}",0.9061,Positive
It's really nice 👍,5,Mind-blowing purchase,Realme 12 Pro+,MOBGWH8SR7MRR68W,"{'neg': 0.0, 'neu': 0.393, 'pos': 0.607, 'compound': 0.4754}",0.4754,Positive
Best display Best camera with a portrait shot 3x optical zoom Best battery 🔋 Best performance Best zooming 120x,5,Excellent,Realme 12 Pro+,MOBGWH8SR7MRR68W,"{'neg': 0.0, 'neu': 0.364, 'pos': 0.636, 'compound': 0.9719}",0.9719,Positive
"My first review after one day usage Design- my first impression was awesome, 5 out of 5 in terms of display Camera- camera is great according to the price range , 120x is not so clear but 20x works well, potrait images are awesome 5 out of 5 in terms of camera Sound - sound quality is good it has dual speakers which works well Performance - it has 7s gen 2 processor which works well for daily use , i am not a gamer thats why i am ok with this processor and also i like snapdragon over mediat... READ MORE",5,Brilliant,Realme 12 Pro+,MOBGWH8SR7MRR68W,"{'neg': 0.017, 'neu': 0.71, 'pos': 0.273, 'compound': 0.9802}",0.9802,Positive
All superb,5,Perfect product!,Realme 12 Pro+,MOBGWH8SR7MRR68W,"{'neg': 0.0, 'neu': 0.196, 'pos': 0.804, 'compound': 0.6249}",0.6249,Positive
Good camera good display,4,Good quality product,Realme 12 Pro+,MOBGWH8SR7MRR68W,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.7003}",0.7003,Positive
"Excellent design, excellent camera, excellent display, performance ok, I am Happy",5,Must buy!,Realme 12 Pro+,MOBGWH8SR7MRR68W,"{'neg': 0.0, 'neu': 0.227, 'pos': 0.773, 'compound': 0.9517}",0.9517,Positive
Really awesome mobile👌👍..... Go for it... Its really computing my s22 ultra 3x 6x lens is very good at this price range,4,Worth the money,Realme 12 Pro+,MOBGWH8SR7MRR68W,"{'neg': 0.0, 'neu': 0.725, 'pos': 0.275, 'compound': 0.8218}",0.8218,Positive
Best camera,5,Simply awesome,Realme 12 Pro+,MOBGWH8SR7MRR68W,"{'neg': 0.0, 'neu': 0.192, 'pos': 0.808, 'compound': 0.6369}",0.6369,Positive
No need to buy DSLR now. Amazing portrait camera 😍📸,5,Terrific purchase,Realme 12 Pro+,MOBGWH8SR7MRR68W,"{'neg': 0.157, 'neu': 0.571, 'pos': 0.271, 'compound': 0.3818}",0.3818,Positive
Heavy camera,5,Worth every penny,Realme 12 Pro+,MOBGWH8SR7MRR68W,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
The product is good but some time display is not work and network problem issue is very high And the camera quality is very good 😊 Battery capacity is not very good but ok.I have found many problems in this mobile.like display problem.network problem and etc,3,Does the job,Realme 12 Pro+,MOBGWH8SR7MRR68W,"{'neg': 0.18, 'neu': 0.658, 'pos': 0.163, 'compound': -0.25}",-0.25,Negative
"Camera is literally good, Performance should be improved and the charging should 100W And last but not least screen protection should be Gorilla Glass. Good phone for camera lovers.",5,Must buy!,Realme 12 Pro+,MOBGWH8SR7MRR68W,"{'neg': 0.0, 'neu': 0.668, 'pos': 0.332, 'compound': 0.9091}",0.9091,Positive
Good,5,Terrific purchase,Realme 12 Pro+,MOBGWH8SR7MRR68W,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,Positive
Great camera love it,5,Must buy!,Realme 12 Pro+,MOBGWH8SR7MRR68W,"{'neg': 0.0, 'neu': 0.194, 'pos': 0.806, 'compound': 0.8519}",0.8519,Positive
Nice camera 📸,5,Wonderful,Realme 12 Pro+,MOBGWH8SR7MRR68W,"{'neg': 0.0, 'neu': 0.263, 'pos': 0.737, 'compound': 0.4215}",0.4215,Positive
"It really is a portrait master. Camera is outstanding. Even the selfies are stunning. Videos has good dynamic range, sometimes it struggles while focusing. Display is bright and smooth. Battery backup is good and charging speed is also good. It is a complete package within the budget.  Here i attach few samples, took with this phone. All are unedited.",5,Perfect product!,Realme 12 Pro+,MOBGWH8SR7MRR68W,"{'neg': 0.035, 'neu': 0.673, 'pos': 0.292, 'compound': 0.9538}",0.9538,Positive
Very good device... overall decent mobile nothing bad or too good....,5,Great product,Realme 12 Pro+,MOBGWH8SR7MRR68W,"{'neg': 0.0, 'neu': 0.598, 'pos': 0.402, 'compound': 0.7221}",0.7221,Positive
Realme 12 pro+ is the best camera and performance phone in the price segment 🥰🥰.. Thanks Flipkart 😍,5,Classy product,Realme 12 Pro+,MOBGWH8SR7MRR68W,"{'neg': 0.0, 'neu': 0.679, 'pos': 0.321, 'compound': 0.7964}",0.7964,Positive
